,game_year,pitcher,player_name,Shape+,shape_rv,foul,barrel,solid,flr_brn,under,topped,weak,swstr,count,Name
395,2023,659275,"Lamet, Dinelson",85,-0.00784,16.6,1.7,1.3,5.4,3.9,7.0,0.8,11.7,603,Dinelson Lamet
396,2023,660261,"Fujinami, Shintaro",107,0.00505,20.7,0.8,0.7,4.1,3.2,6.7,0.4,13.4,1404,Shintaro Fujinami
397,2023,660271,"Ohtani, Shohei",114,0.00879,19.2,0.7,0.6,3.7,4.1,5.2,0.8,15.1,2094,Shohei Ohtani
398,2023,660593,"Reyes, Denyi",97,-0.00112,18.7,1.6,1.3,4.1,5.4,4.7,1.7,11.9,357,Denyi Reyes
399,2023,660761,"Suarez, José",97,-0.00112,19.9,1.8,1.2,4.3,6.8,4.1,1.3,12.1,619,José Suarez
400,2023,660787,"De Los Santos, Yerry",99,0.0003,16.7,1.0,0.8,5.0,2.7,10.4,0.9,11.1,397,Yerry De Los Santos
401,2023,660813,"Graterol, Brusdar",115,0.00982,23.8,0.4,0.3,6.1,2.8,12.6,1.6,11.8,963,Brusdar Graterol
402,2023,660825,"Bazardo, Eduard",99,0.00037,19.5,1.3,1.2,5.6,5.2,7.0,0.9,13.4,270,Eduard Bazardo
403,2023,660853,"De Los Santos, Enyel",84,-0.00855,22.4,2.2,1.5,6.1,5.3,7.2,0.8,12.6,1048,Enyel De Los Santos
404,2023,660896,"Alcala, Jorge",99,0.0001,15.4,1.2,0.8,3.6,4.2,4.7,0.4,12.2,319,Jorge Alcala
405,2023,660906,"Pérez, Francisco",91,-0.00425,10.7,0.9,0.6,3.2,2.9,3.9,0.4,9.5,308,Francisco Pérez
406,2023,661309,"Martínez, Adrián",105,0.00353,18.2,0.9,0.7,4.7,3.2,8.4,1.3,12.3,943,Adrián Martínez
407,2023,661383,"Ortega, Oliver",89,-0.0057,18.1,1.6,1.2,5.2,4.7,6.1,0.7,11.7,239,Oliver Ortega
408,2023,661395,"Duran, Jhoan",120,0.01253,18.8,0.1,0.3,2.6,1.1,5.8,0.1,16.2,1074,Jhoan Duran
409,2023,661403,"Clase, Emmanuel",122,0.01371,17.5,0.2,0.1,3.1,1.2,8.8,0.6,15.6,1120,Emmanuel Clase
410,2023,661440,"Llovera, Mauricio",102,0.002,17.7,0.8,0.7,4.7,4.4,7.4,1.0,9.6,621,Mauricio Llovera
411,2023,661527,"Martinez, Seth",106,0.00438,18.1,0.9,0.6,3.5,4.4,4.9,0.9,11.9,764,Seth Martinez
412,2023,662253,"Muñoz, Andrés",108,0.00528,19.8,0.9,0.6,3.4,3.6,5.6,0.7,12.6,835,Andrés Muñoz
413,2023,663158,"Suarez, Robert",111,0.00711,20.2,0.8,1.0,3.9,3.4,6.5,0.5,15.3,449,Robert Suarez
414,2023,663362,"Waldron, Matt",94,-0.00274,17.1,1.3,1.0,4.4,4.9,5.1,1.3,10.3,672,Matt Waldron
415,2023,663372,"Feltner, Ryan",95,-0.00197,20.3,1.6,1.2,4.8,5.1,6.5,1.2,12.0,776,Ryan Feltner
416,2023,663385,"Smith, Chad",95,-0.00201,18.3,1.5,1.0,5.2,4.1,8.6,1.3,12.1,248,Chad Smith
417,2023,663423,"Thornton, Trent",108,0.00554,19.0,0.9,0.9,3.8,5.6,4.5,0.8,12.2,458,Trent Thornton
418,2023,663460,"Bubic, Kris",94,-0.00287,17.7,1.5,1.4,4.7,5.7,5.3,1.2,11.6,263,Kris Bubic
419,2023,663462,"Campbell, Isaiah",102,0.00194,18.0,1.4,1.1,4.3,4.4,4.9,0.4,16.5,478,Isaiah Campbell
420,2023,663465,"Allard, Kolby",90,-0.00523,15.9,1.5,1.3,3.6,5.7,3.5,0.9,9.2,199,Kolby Allard
421,2023,663474,"McKenzie, Triston",97,-0.00119,18.7,1.8,1.2,3.1,5.7,3.1,0.5,12.8,300,Triston McKenzie
422,2023,663485,"Sands, Cole",92,-0.00409,16.5,1.2,0.9,4.1,3.9,5.6,0.5,9.9,413,Cole Sands
423,2023,663542,"Hudson, Bryan",97,-0.00069,15.6,0.5,0.4,3.2,3.5,5.1,1.2,5.8,164,Bryan Hudson
424,2023,663546,"Hjelle, Sean",116,0.01033,14.9,0.6,0.4,4.2,1.5,9.7,0.5,17.8,514,Sean Hjelle
425,2023,663556,"McClanahan, Shane",108,0.00533,15.5,0.8,0.7,3.2,2.7,5.6,0.4,14.6,1820,Shane McClanahan
426,2023,663558,"Moran, Jovani",100,0.00082,17.7,1.4,1.4,4.3,5.3,5.0,1.0,14.3,749,Jovani Moran
427,2023,663559,"Falter, Bailey",96,-0.00173,17.6,1.3,1.4,4.0,5.7,4.1,0.6,10.9,1296,Bailey Falter
428,2023,663562,"Davis, Noah",82,-0.00983,17.8,1.6,1.7,5.2,4.8,6.7,0.8,8.0,601,Noah Davis
429,2023,663567,"Lambert, Peter",83,-0.00927,20.9,2.3,1.8,5.7,5.9,6.6,0.8,12.5,1450,Peter Lambert
430,2023,663623,"Irvin, Jake",89,-0.00578,18.9,1.6,1.2,5.2,4.6,7.3,1.0,10.4,2147,Jake Irvin
431,2023,663658,"Ward, Thaddeus",98,-0.00059,19.1,1.4,1.1,4.8,5.3,7.1,1.6,10.3,681,Thaddeus Ward
432,2023,663687,"Harris, Hogan",90,-0.00524,17.3,1.4,1.0,3.4,5.7,3.1,0.9,7.7,1109,Hogan Harris
433,2023,663704,"McArthur, James",102,0.00212,14.7,0.9,0.6,4.4,1.9,8.6,0.5,13.7,341,James McArthur
434,2023,663738,"Lynch IV, Daniel",96,-0.0018,20.2,1.8,1.8,5.1,6.0,5.9,1.0,14.1,808,Daniel Lynch IV
435,2023,663752,"Morris, Cody",89,-0.0057,19.6,1.9,1.7,4.9,5.2,6.0,0.5,12.6,164,Cody Morris
436,2023,663753,"Knehr, Reiss",102,0.00228,18.5,1.4,0.8,4.0,4.7,5.4,1.3,13.9,123,Reiss Knehr
437,2023,663765,"Woodford, Jake",79,-0.01144,17.7,1.8,1.0,5.7,4.1,8.0,0.9,7.9,865,Jake Woodford
438,2023,663773,"Hoeing, Bryan",95,-0.00192,11.4,0.7,0.4,3.5,1.8,6.6,0.4,10.1,1124,Bryan Hoeing
439,2023,663776,"Sandoval, Patrick",97,-0.00111,15.7,1.1,1.1,4.5,4.5,5.7,0.9,11.8,2619,Patrick Sandoval
440,2023,663804,"Kowar, Jackson",99,0.00053,19.7,1.2,1.1,5.5,3.8,7.9,0.8,14.0,568,Jackson Kowar
441,2023,663855,"Hicks, Jordan",118,0.0113,19.8,0.2,0.2,2.9,1.7,7.9,0.8,12.3,1113,Jordan Hicks
442,2023,663878,"Pearson, Nate",109,0.00623,18.9,0.7,0.7,3.3,3.6,4.0,0.6,14.2,737,Nate Pearson
443,2023,663903,"Singer, Brady",82,-0.00965,19.0,2.2,2.3,6.0,5.9,7.0,0.8,12.7,2612,Brady Singer
444,2023,663941,"Beck, Tristan",104,0.00303,16.6,1.2,0.9,3.7,4.3,4.7,0.6,15.3,1298,Tristan Beck
445,2023,663947,"Holton, Tyler",94,-0.0025,17.0,1.4,1.3,5.0,4.8,6.3,1.1,12.3,1195,Tyler Holton
446,2023,663978,"Paddack, Chris",93,-0.00331,17.3,1.1,0.9,4.4,3.5,5.2,0.3,11.3,127,Chris Paddack
447,2023,663986,"Stephan, Trevor",100,0.00072,21.6,1.8,1.3,4.7,4.9,6.0,0.7,16.4,1127,Trevor Stephan
448,2023,663989,"Vespi, Nick",109,0.00605,18.8,1.3,0.7,3.3,3.9,3.9,0.9,16.9,202,Nick Vespi
449,2023,663992,"Lovelady, Richard",101,0.00148,19.2,1.2,1.1,3.7,4.7,4.5,1.0,12.4,378,Richard Lovelady
450,2023,664028,"Kennedy, Brett",72,-0.01541,20.7,2.5,1.6,6.9,5.3,8.7,1.5,9.1,310,Brett Kennedy
451,2023,664062,"Gonsolin, Tony",91,-0.00434,17.4,1.7,1.4,4.6,4.6,6.0,0.9,12.8,1664,Tony Gonsolin
452,2023,664076,"Cleavinger, Garrett",101,0.0012,18.3,0.8,0.8,4.5,3.8,6.1,1.5,10.4,211,Garrett Cleavinger
453,2023,664126,"Fairbanks, Pete",113,0.00862,14.1,0.1,0.1,1.4,1.1,3.3,0.4,12.6,734,Pete Fairbanks
454,2023,664139,"Gibaut, Ian",110,0.00689,22.6,1.2,1.0,4.1,5.4,4.8,0.7,15.6,1214,Ian Gibaut
455,2023,664192,"Lucchesi, Joey",65,-0.0198,14.8,2.4,1.8,5.2,5.3,5.0,1.1,6.7,695,Joey Lucchesi
456,2023,664199,"Clarke, Taylor",98,-0.00044,18.3,1.6,1.5,4.8,4.8,6.7,0.4,15.2,1066,Taylor Clarke
457,2023,664208,"Maton, Phil",115,0.00947,15.2,0.4,0.3,2.2,4.2,2.9,0.8,12.6,1112,Phil Maton
458,2023,664285,"Valdez, Framber",103,0.00254,13.5,0.6,0.6,3.7,1.5,7.9,0.5,12.4,3181,Framber Valdez
459,2023,664294,"Moreta, Dauri",109,0.00627,20.8,1.2,1.0,4.9,4.0,8.8,0.8,15.8,962,Dauri Moreta
460,2023,664299,"Javier, Cristian",107,0.00466,17.8,1.1,0.9,2.7,5.9,2.1,0.6,13.0,3056,Cristian Javier
461,2023,664353,"Urquidy, José",109,0.00628,20.4,1.3,0.9,3.8,6.4,4.3,0.8,14.7,1251,José Urquidy
462,2023,664747,"Díaz, Alexis",108,0.00528,17.7,0.6,0.3,1.8,2.1,1.9,0.2,13.1,1162,Alexis Díaz
463,2023,664776,"Cousins, Jake",103,0.0024,11.8,0.6,0.5,2.8,2.9,4.9,0.7,10.7,202,Jake Cousins
464,2023,664849,"Young, Danny",89,-0.0059,8.2,0.3,0.1,2.6,1.2,3.0,0.1,6.5,135,Danny Young
465,2023,664854,"Helsley, Ryan",113,0.00852,18.9,0.6,0.6,2.9,2.6,4.2,0.2,15.7,607,Ryan Helsley
466,2023,664875,"Lawrence, Justin",108,0.00542,13.2,0.1,0.2,2.0,2.1,4.5,0.5,9.0,1183,Justin Lawrence
467,2023,664942,"Naile, James",100,0.00099,17.5,0.9,0.7,4.8,3.3,8.6,0.7,11.1,308,James Naile
468,2023,664948,"Misiewicz, Anthony",81,-0.01049,15.9,1.9,1.5,4.9,4.7,6.4,0.5,10.0,240,Anthony Misiewicz
469,2023,665001,"Kelley, Trevor",100,0.00107,13.7,0.4,0.1,2.2,3.1,3.3,1.0,6.3,272,Trevor Kelley
470,2023,665048,"Harris, Hobie",109,0.00588,19.6,1.6,1.1,4.5,4.1,8.2,0.6,18.5,350,Hobie Harris
471,2023,665152,"Kremer, Dean",98,-0.0004,18.5,1.3,1.1,4.1,4.7,5.2,0.6,12.3,2978,Dean Kremer
472,2023,665620,"García, Deivi",100,0.00109,19.1,1.3,0.9,3.8,4.7,4.1,0.8,13.1,289,Deivi García
473,2023,665622,"Medina, Luis",96,-0.00177,15.3,1.0,0.8,3.7,3.2,4.8,0.6,10.9,1945,Luis Medina
474,2023,665625,"Peguero, Elvis",120,0.01249,14.5,0.4,0.2,3.3,1.2,9.9,0.5,16.4,937,Elvis Peguero
475,2023,665665,"Sanmartin, Reiver",104,0.00343,13.6,0.6,0.5,4.1,2.7,7.3,0.8,12.2,310,Reiver Sanmartin
476,2023,665734,"Felipe, Angel",107,0.00504,17.3,0.7,0.8,4.7,2.7,9.3,1.2,12.5,271,Angel Felipe
477,2023,665795,"Cabrera, Edward",112,0.00797,16.9,0.8,0.7,3.9,2.8,6.4,0.6,16.9,1802,Edward Cabrera
478,2023,665871,"Assad, Javier",87,-0.00651,18.9,1.7,1.6,5.6,5.3,7.4,1.0,10.7,1710,Javier Assad
479,2023,665896,"Marte, José",92,-0.00394,18.6,1.4,1.1,5.2,3.8,9.7,0.8,9.3,173,José Marte
480,2023,666129,"Garrett, Braxton",91,-0.0043,15.3,1.3,1.1,4.5,3.5,5.3,0.8,12.4,2535,Braxton Garrett
481,2023,666142,"Ragans, Cole",103,0.00261,19.5,1.2,1.2,4.6,4.3,6.4,0.4,14.8,1574,Cole Ragans
482,2023,666154,"Kauffmann, Karl",78,-0.0119,18.0,2.0,1.6,6.4,4.4,9.0,1.1,9.6,581,Karl Kauffmann
483,2023,666157,"Lodolo, Nick",94,-0.00242,12.8,0.7,0.3,2.5,2.5,2.5,0.4,9.6,646,Nick Lodolo
484,2023,666159,"Manning, Matt",100,0.00071,19.7,1.4,1.1,4.3,5.8,4.7,0.7,12.5,1180,Matt Manning
485,2023,666168,"Thompson, Mason",98,-0.00027,18.2,1.2,0.9,5.5,3.2,10.3,1.3,11.4,892,Mason Thompson
486,2023,666200,"Luzardo, Jesús",103,0.00246,20.4,1.4,1.1,3.6,4.6,4.0,0.4,14.7,3078,Jesús Luzardo
487,2023,666201,"Manoah, Alek",94,-0.00288,16.3,1.5,1.1,3.9,5.1,4.7,0.8,11.3,1684,Alek Manoah
488,2023,666204,"Jiménez, Dany",95,-0.0021,12.2,0.9,0.6,2.4,4.1,2.4,0.3,9.1,405,Dany Jiménez
489,2023,666205,"Muller, Kyle",83,-0.00897,17.0,1.7,1.4,5.5,3.8,7.6,0.5,11.3,1453,Kyle Muller
490,2023,666214,"Wentz, Joey",87,-0.00691,16.6,1.7,1.5,4.5,4.6,5.4,0.7,11.1,1930,Joey Wentz
491,2023,666277,"Soriano, George",98,-0.00011,19.2,1.4,1.1,4.6,4.7,6.2,0.8,12.7,899,George Soriano
492,2023,666364,"Balazovic, Jordan",95,-0.00218,20.0,1.7,1.3,4.5,4.7,5.5,0.5,13.8,392,Jordan Balazovic
493,2023,666374,"Brash, Matt",120,0.01243,16.6,0.3,0.2,2.1,2.2,2.9,0.6,16.8,1303,Matt Brash
494,2023,666619,"Santos, Gregory",128,0.01741,20.1,0.5,0.4,3.6,2.1,10.6,0.4,18.4,1046,Gregory Santos
495,2023,666720,"Rodríguez, Yerry",96,-0.00155,21.7,1.6,1.0,5.5,5.2,7.0,0.9,12.4,278,Yerry Rodríguez
496,2023,666721,"Castillo, Max",95,-0.00213,16.9,1.5,0.9,4.7,3.8,6.7,1.1,13.1,342,Max Castillo
497,2023,666745,"Brito, Jhony",110,0.00658,20.8,0.9,0.8,4.6,3.9,7.5,1.5,13.8,1445,Jhony Brito
498,2023,666808,"Doval, Camilo",112,0.00783,20.8,0.8,0.7,3.6,2.7,7.7,0.5,14.0,1138,Camilo Doval
499,2023,666818,"Frías, Luis",90,-0.00516,18.3,1.7,1.5,5.1,4.0,7.2,0.3,13.3,633,Luis Frías
500,2023,666974,"Cano, Yennier",122,0.01339,13.2,0.1,0.2,2.6,0.9,10.8,0.6,13.5,1037,Yennier Cano
501,2023,667427,"Jackson, Zach",112,0.00762,15.7,0.6,0.3,1.7,3.9,2.1,0.1,13.0,372,Zach Jackson
502,2023,667463,"King, John",95,-0.00202,18.1,0.9,0.7,7.6,2.3,14.4,0.7,10.7,527,John King
503,2023,667755,"Soriano, José",114,0.00921,15.1,0.3,0.4,3.6,1.4,7.6,0.6,15.4,670,José Soriano
504,2023,668338,"Miller, Tyson",104,0.0031,10.5,0.2,0.2,1.3,1.8,2.8,0.9,8.3,224,Tyson Miller
505,2023,668665,"Nogosek, Stephen",109,0.00626,20.6,1.1,1.0,3.3,5.4,3.4,0.9,14.5,489,Stephen Nogosek
506,2023,668674,"Erceg, Lucas",107,0.00494,17.1,0.7,0.6,4.2,2.6,9.0,0.9,12.3,1053,Lucas Erceg
507,2023,668676,"Plesac, Zach",92,-0.00356,13.8,1.2,1.0,3.0,3.9,3.6,1.2,9.5,370,Zach Plesac
508,2023,668678,"Gallen, Zac",104,0.00307,16.9,0.9,0.7,3.4,3.5,4.7,0.8,12.8,3795,Zac Gallen
509,2023,668754,"Bristo, Braden",104,0.00319,17.4,0.8,1.0,3.6,4.8,5.3,1.2,10.1,114,Braden Bristo
510,2023,668868,"Thompson, Zack",85,-0.00768,14.6,1.2,1.0,4.0,3.0,6.0,0.6,8.0,1168,Zack Thompson
511,2023,668873,"Kilian, Caleb",86,-0.00735,18.6,1.5,1.4,5.4,4.7,7.2,0.5,9.2,130,Caleb Kilian
512,2023,668881,"Greene, Hunter",109,0.00624,20.7,1.0,0.9,3.7,3.8,4.9,0.5,15.8,2077,Hunter Greene
513,2023,668909,"Williams, Gavin",101,0.00145,16.9,1.0,0.7,2.9,3.4,3.3,0.5,12.4,1385,Gavin Williams
514,2023,668933,"Ashcraft, Graham",111,0.0072,18.3,0.4,0.3,4.5,2.2,7.9,0.3,14.1,2319,Graham Ashcraft
515,2023,668941,"Romero, JoJo",85,-0.00787,18.8,1.6,1.2,6.3,4.1,9.1,0.5,10.4,548,JoJo Romero
516,2023,668970,"Hollowell, Gavin",104,0.00332,18.4,0.9,0.5,3.8,4.1,5.6,0.8,11.2,610,Gavin Hollowell
517,2023,668984,"Legumina, Casey",109,0.00626,16.1,0.8,0.4,1.9,3.6,2.2,0.5,13.5,231,Casey Legumina
518,2023,669022,"Gore, MacKenzie",105,0.00378,20.3,1.2,1.1,4.3,4.5,5.6,0.7,15.2,2460,MacKenzie Gore
519,2023,669060,"Wilson, Bryse",99,4e-05,15.9,0.9,0.7,3.4,3.7,4.9,0.8,9.7,1162,Bryse Wilson
520,2023,669084,"Hall, DL",108,0.00545,14.3,0.6,0.4,2.4,3.8,2.8,0.6,12.3,427,DL Hall
521,2023,669093,"Estrada, Jeremiah",120,0.01263,20.1,0.9,0.7,1.7,5.0,1.3,0.4,17.3,237,Jeremiah Estrada
522,2023,669145,"Zimmermann, Bruce",106,0.00456,14.2,0.9,0.7,4.1,3.1,7.3,0.6,14.9,215,Bruce Zimmermann
523,2023,669160,"May, Dustin",113,0.00815,22.2,0.7,0.6,3.9,3.5,6.8,1.2,12.9,723,Dustin May
524,2023,669169,"Heasley, Jonathan",93,-0.00316,20.4,1.7,1.7,4.9,5.5,5.7,0.4,13.4,221,Jonathan Heasley
525,2023,669194,"Nelson, Ryne",97,-0.00069,20.4,1.8,1.5,4.3,6.1,4.5,0.7,13.9,2467,Ryne Nelson
526,2023,669203,"Burnes, Corbin",105,0.00394,15.9,0.6,0.6,4.0,2.8,6.2,0.3,12.9,3169,Corbin Burnes
527,2023,669211,"Akin, Keegan",98,-0.00038,21.0,1.9,1.3,3.6,6.2,3.7,0.5,13.9,452,Keegan Akin
528,2023,669212,"Morgan, Eli",100,0.00053,14.9,0.9,0.8,2.2,3.3,2.7,0.8,10.7,1189,Eli Morgan
529,2023,669270,"Kuhnel, Joel",97,-0.0008,18.7,1.3,1.2,4.7,3.0,9.5,1.0,12.0,195,Joel Kuhnel
530,2023,669276,"Lee, Dylan",89,-0.0054,16.5,2.0,1.5,3.5,5.3,3.2,0.7,13.2,388,Dylan Lee
531,2023,669302,"Gilbert, Logan",108,0.00526,19.0,0.8,0.7,3.8,2.8,5.4,0.2,15.4,2921,Logan Gilbert
532,2023,669330,"Wells, Tyler",99,0.00012,15.5,1.3,1.2,3.4,5.3,3.7,0.5,12.9,1948,Tyler Wells
533,2023,669373,"Skubal, Tarik",93,-0.00326,21.5,1.7,1.4,5.8,5.1,6.7,0.8,13.9,1218,Tarik Skubal
534,2023,669387,"Mlodzinski, Carmen",105,0.00373,19.2,0.8,0.7,3.5,3.2,5.3,0.6,12.5,617,Carmen Mlodzinski
535,2023,669395,"Coleman, Dylan",101,0.00151,18.0,1.1,0.9,4.5,4.4,6.2,0.4,13.1,382,Dylan Coleman
536,2023,669424,"Lambert, Jimmy",90,-0.00481,18.3,1.7,1.4,4.2,4.9,5.1,0.5,11.7,676,Jimmy Lambert
537,2023,669432,"Rogers, Trevor",100,0.00057,18.5,1.6,1.2,4.3,4.3,6.4,0.7,15.1,330,Trevor Rogers
538,2023,669438,"Englert, Mason",99,0.00017,19.1,1.9,1.4,4.4,5.0,5.9,1.1,15.9,958,Mason Englert
539,2023,669456,"Bieber, Shane",83,-0.00899,17.5,2.3,1.7,5.1,5.2,5.9,0.7,13.3,1954,Shane Bieber
540,2023,669459,"Nelson, Kyle",78,-0.01187,19.2,2.6,2.0,5.4,6.1,6.0,0.8,12.5,969,Kyle Nelson
541,2023,669461,"Liberatore, Matthew",82,-0.00974,17.9,1.7,1.5,4.9,3.9,5.7,0.4,10.4,1003,Matthew Liberatore
542,2023,669467,"Pallante, Andre",98,-0.00022,18.6,0.7,0.7,6.3,2.3,12.7,0.5,9.3,1115,Andre Pallante
543,2023,669618,"Barlow, Joe",83,-0.00911,19.1,2.4,1.8,4.3,6.8,4.3,0.6,11.4,147,Joe Barlow
544,2023,669674,"Long, Sam",91,-0.00452,18.1,1.6,1.4,4.2,4.7,5.0,0.4,11.8,776,Sam Long
545,2023,669684,"Murphy, Chris",98,-0.00061,19.1,1.3,1.0,4.1,5.1,4.4,1.2,11.4,870,Chris Murphy
546,2023,669711,"Weissert, Greg",103,0.00255,13.3,0.5,0.3,2.3,2.5,3.6,0.5,10.2,346,Greg Weissert
547,2023,669713,"Wesneski, Hayden",103,0.00286,20.2,1.3,1.0,5.0,5.2,7.6,1.0,12.6,1461,Hayden Wesneski
548,2023,669721,"Daniel, Davis",95,-0.0023,19.6,1.7,1.5,4.3,6.2,4.0,0.7,12.5,218,Davis Daniel
549,2023,669796,"Hernandez, Jose E.",96,-0.00133,16.0,1.3,1.2,4.1,4.6,5.0,0.5,12.6,861,Jose E. Hernandez
550,2023,669854,"Blanco, Ronel",92,-0.00413,18.4,1.7,1.7,4.1,4.9,4.9,0.6,12.5,905,Ronel Blanco
551,2023,669912,"Snead, Kirby",82,-0.00993,19.0,1.9,1.2,5.9,5.0,7.7,0.8,9.2,193,Kirby Snead
552,2023,669923,"Kirby, George",101,0.00125,23.2,1.3,1.2,5.6,4.3,7.8,1.1,13.8,2825,George Kirby
553,2023,669947,"Scholtens, Jesse",90,-0.00514,16.2,1.7,1.5,4.5,4.4,5.6,0.6,13.1,1447,Jesse Scholtens
554,2023,669952,"White, Mitch",90,-0.005,19.7,1.9,1.8,4.9,5.3,6.2,0.5,13.0,253,Mitch White
555,2023,670036,"Festa, Matt",116,0.01002,16.3,0.3,0.3,1.9,4.0,2.1,0.9,12.4,195,Matt Festa
556,2023,670046,"Rosenberg, Kenny",92,-0.00359,18.0,1.6,2.0,3.9,7.3,3.0,0.5,11.1,543,Kenny Rosenberg
557,2023,670059,"Holderman, Colin",115,0.00982,20.5,0.6,0.5,4.3,3.4,9.8,1.1,12.5,930,Colin Holderman
558,2023,670102,"Francis, Bowden",109,0.00602,19.0,1.2,0.9,3.2,5.0,3.3,1.3,15.1,539,Bowden Francis
559,2023,670124,"Oller, Adam",92,-0.00368,18.7,1.8,1.4,3.6,4.9,4.2,0.6,12.8,412,Adam Oller
560,2023,670167,"Schreiber, John",111,0.00699,17.2,0.5,0.6,2.6,3.7,5.4,0.4,10.5,822,John Schreiber
561,2023,670174,"Winckowski, Josh",110,0.00682,20.0,1.0,1.0,5.5,3.8,10.0,0.9,15.8,1383,Josh Winckowski
562,2023,670183,"Acton, Garrett",106,0.00438,17.9,1.2,0.8,2.6,4.4,2.6,0.4,14.6,124,Garrett Acton
563,2023,670241,"Vines, Darius",96,-0.0016,17.8,1.7,1.2,4.3,6.0,4.2,1.2,12.7,308,Darius Vines
564,2023,670280,"Bednar, David",112,0.00769,21.4,0.9,0.7,3.3,3.7,3.7,0.3,15.9,1101,David Bednar
565,2023,670329,"Garcia, Rico",107,0.0051,23.2,1.5,0.9,3.7,6.8,3.9,0.5,13.6,267,Rico Garcia
566,2023,670766,"McCaughan, Darren",109,0.00631,17.0,1.1,0.4,3.0,5.6,3.3,1.2,13.1,112,Darren McCaughan
567,2023,670810,"Gillaspie, Logan",96,-0.00158,18.2,1.3,1.1,4.5,4.7,5.9,1.0,11.1,191,Logan Gillaspie
568,2023,670912,"Oviedo, Johan",98,-0.00017,19.0,1.3,1.1,4.7,3.8,7.2,0.8,13.1,2980,Johan Oviedo
569,2023,670950,"Richards, Trevor",115,0.00927,15.6,0.8,0.5,2.6,3.5,3.5,0.6,17.2,1351,Trevor Richards
570,2023,670970,"Morejon, Adrian",97,-0.0009,20.8,1.6,1.3,4.5,5.0,5.3,0.5,13.6,161,Adrian Morejon
571,2023,670990,"Ramírez, Yohan",105,0.00394,14.4,0.3,0.1,3.3,1.9,7.7,0.9,8.5,714,Yohan Ramírez
572,2023,671096,"Abbott, Andrew",86,-0.00722,17.7,2.0,1.6,4.3,5.8,4.3,0.5,12.0,1896,Andrew Abbott
573,2023,671106,"Allen, Logan",98,-0.00019,18.9,1.5,1.2,3.9,6.2,3.5,1.3,11.9,2134,Logan Allen
574,2023,671111,"Peralta, Sammy",104,0.00334,19.5,0.7,0.8,3.9,4.9,5.2,0.6,10.0,379,Sammy Peralta
575,2023,671131,"Rutledge, Jackson",95,-0.00233,19.9,1.6,1.2,5.1,4.2,7.3,0.9,13.5,346,Jackson Rutledge
576,2023,671212,"Boyle, Joe",108,0.00565,20.6,0.7,0.9,4.2,3.4,5.6,0.5,14.4,240,Joe Boyle
577,2023,671345,"Foley, Jason",120,0.01264,19.5,0.6,0.3,3.9,1.6,12.8,1.3,13.8,1047,Jason Foley
578,2023,671737,"Bradley, Taj",102,0.00212,22.0,1.4,1.3,4.4,4.6,5.6,0.3,15.2,1821,Taj Bradley
579,2023,672282,"Detmers, Reid",94,-0.00289,19.7,1.7,1.3,4.3,4.5,5.6,0.6,13.4,2599,Reid Detmers
580,2023,672335,"Pérez, Cionel",93,-0.00305,20.5,1.2,1.0,5.8,3.7,8.6,0.8,10.5,904,Cionel Pérez
581,2023,672391,"Ort, Kaleb",113,0.00853,21.7,1.1,0.8,2.9,4.9,2.6,0.5,16.6,384,Kaleb Ort
582,2023,672578,"Hernández, Carlos",107,0.00515,21.5,1.2,0.9,4.0,3.9,5.5,0.3,16.0,1251,Carlos Hernández
583,2023,672582,"Zerpa, Angel",82,-0.00988,19.2,1.6,1.4,5.1,4.3,6.0,0.4,9.2,707,Angel Zerpa
584,2023,672710,"Contreras, Roansy",88,-0.00633,17.4,1.7,1.6,4.8,4.9,5.4,0.5,12.4,1141,Roansy Contreras
585,2023,672715,"Patiño, Luis",97,-0.0008,18.0,1.2,1.4,4.4,4.1,6.9,0.8,12.0,383,Luis Patiño
586,2023,672730,"Then, Juan",92,-0.00392,15.3,1.0,0.6,4.7,2.5,8.0,0.8,8.8,166,Juan Then
587,2023,672851,"Adon, Joan",81,-0.01037,19.6,2.2,1.5,5.9,4.7,7.8,0.8,11.7,922,Joan Adon
588,2023,673540,"Senga, Kodai",98,-0.0005,19.0,1.5,1.3,4.5,4.5,5.4,0.6,14.7,2793,Kodai Senga
589,2023,674003,"Bradford, Cody",94,-0.00277,14.1,1.1,0.8,2.6,3.3,3.3,0.3,10.4,1080,Cody Bradford
590,2023,674072,"Henry, Tommy",85,-0.0078,17.9,1.8,1.6,5.0,5.2,6.2,1.0,10.3,1391,Tommy Henry
591,2023,674285,"Salazar, Eduardo",88,-0.00616,16.2,1.5,0.5,4.6,2.6,8.0,0.7,9.7,239,Eduardo Salazar
592,2023,674370,"Bido, Osvaldo",95,-0.00235,19.9,1.7,1.3,4.9,5.3,6.4,0.8,12.4,940,Osvaldo Bido
593,2023,674444,"Cruz, Steven",104,0.00302,15.5,0.5,0.2,2.2,2.2,2.8,0.3,10.5,244,Steven Cruz
594,2023,675540,"Curry, Xzavion",90,-0.0049,19.5,2.0,1.7,4.7,6.4,4.9,0.6,12.7,1494,Xzavion Curry
595,2023,675627,"Grove, Michael",92,-0.00365,18.8,1.8,1.6,5.3,4.6,6.6,0.6,15.1,1193,Michael Grove
596,2023,675911,"Strider, Spencer",119,0.01179,21.1,0.9,0.8,3.2,4.1,3.4,0.4,19.5,3286,Spencer Strider
